SystemID,protein_name,family,is_biosensor,contrast_value,contrast_unit,contrast_normalized,quality_tier,context,temperature_K,pH,doi,pmcid,license,source,source_note,canonical_name,normalized_name,tier,source_refs,license_source,sd,sem,ci_low,ci_high,condition_text,evidence_type,spread_type,spread_value,method,assay,curator,contrast_quality_tier,excitation_nm,emission_nm,stokes_shift_nm,excitation_missing,emission_missing,contrast_missing,source_priority,source_name,year,name_normalized
FP_0080,tdTomato,RFP,0.0,1.4,fold,1.4,B,in_cellulo,298.0,7.4,10.1073/pnas.0909204107,PMC2791620,CC BY (PNAS OA),,Shaner et al. 2004,,,,,,,,,,,,none,,fluorescence,imaging,v1.2.1_migration,B,,,,True,True,False,3,Atlas_v2.1,,tdtomato
,XCaMP-Gf,Calcium,1.0,38.0,fold,38.0,B,in_vivo(zebrafish),298.0,7.4,10.1016/j.cell.2023.02.027,,,,Inoue et al. 2023 Cell - XCaMP green fast,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2023.0,xcampgf
FP_0085,GRAB-ACh4.0,Acetylcholine,1.0,5.2,deltaF/F0,6.2,B,in_vivo(cortex),310.0,7.4,10.1038/s41586-024-07560-3,,CC BY,,Jing et al. 2024 Nature - GRAB-ACh4.0,,,,,,,,,,,,,,fluorescence,ACh_imaging,v2.0_expansion,B,,,,True,True,False,3,Atlas_v2.1,,grabach40
FP_0086,iGABASnFR,GABA,1.0,7.8,deltaF/F0,8.8,B,in_vivo(hippocampus),310.0,7.4,10.1038/s41592-019-0471-2,PMC6786112,CC BY,,Marvin et al. 2019 Nat Methods - iGABASnFR,,,,,,,,,,,,,,fluorescence,GABA_imaging,v2.0_expansion,B,,,,True,True,False,3,Atlas_v2.1,,igabasnfr
,dLight1.4,Dopamine,1.0,4.2,deltaF/F0,5.2,B,in_vivo(striatum),310.0,7.4,10.1038/s41592-023-01820-3,,,,Patriarchi et al. 2023 Nat Methods - dLight1.4,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023.0,dlight14
,GRAB-5HT2.0,Serotonin,1.0,3.2,deltaF/F0,4.2,B,in_vivo(brain),310.0,7.4,10.1016/j.cell.2021.11.028,,,,Wan et al. 2021 Cell - GRAB-5HT2.0,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2021.0,grab5ht20
FP_0089,iGluu,Glutamate,1.0,8.2,deltaF/F0,9.2,B,in_vivo(neurons),310.0,7.4,10.1038/s41467-020-16739-6,PMC7308347,CC BY,,Wu et al. 2020 Nat Commun - iGluu,,,,,,,,,,,,,,fluorescence,glutamate_imaging,v2.0_batch2,B,,,,True,True,False,3,Atlas_v2.1,,igluu
,MaLionR,ATP,1.0,3.2,fold,3.2,B,in_cellulo,298.0,7.4,10.1038/s41467-021-21916-2,,,,Yoshida et al. 2021 Nat Commun - MaLionR red ATP,,,,,,,,,,,,,,fluorescence,,,,570.0,600.0,30.0,False,False,False,2,Literature_v2.2,2021.0,malionr
,ASAP4e,Voltage,1.0,0.62,deltaF/F0,1.62,B,in_vivo(neurons),310.0,7.4,10.1101/2023.05.18.541310,,,,Abdelfattah et al. 2023 bioRxiv - ASAP4e enhanced,,,,,,,,,,,,,,fluorescence,,,,488.0,512.0,24.0,False,False,False,2,Literature_v2.2,2023.0,asap4e
FP_0092,soma-ASAP3,Voltage,1.0,0.38,deltaF/F0,1.38,B,in_vivo(cortex),310.0,7.4,10.1016/j.neuron.2023.05.008,,CC BY,,Quicke et al. 2023 Neuron - soma-ASAP3,,,,,,,,,,,,,,fluorescence,voltage_imaging,v2.0_batch2,B,,,,True,True,False,3,Atlas_v2.1,,somaasap3
,miRFP670,NIR,0.0,0.95,fold,0.95,B,in_cellulo,298.0,7.4,10.1038/nmeth.4107,,,,Shcherbakova et al. 2016 Nat Methods - miRFP670,,,,,,,,,,,,,,fluorescence,,,,643.0,670.0,27.0,False,False,False,2,Literature_v2.2,2016.0,mirfp670
FP_0096,miRFP720,NIR,0.0,0.88,fold,0.88,B,in_vivo(mouse),310.0,7.4,10.1038/s41467-018-06779-0,PMC6214968,CC BY,,Oliinyk et al. 2018 Nat Commun - miRFP720,,,,,,,,,,,,,,fluorescence,imaging,v2.0_batch2,B,,,,True,True,False,3,Atlas_v2.1,,mirfp720
,roGFP2-Orp1,H2O2,1.0,8.2,fold,8.2,B,in_cellulo(yeast),298.0,7.4,10.1074/jbc.M117.809657,,,,Gutscher et al. 2017 JBC - roGFP2-Orp1,,,,,,,,,,,,,,fluorescence,,,,405.0,516.0,111.0,False,False,False,2,Literature_v2.2,2017.0,rogfp2orp1
,pHluorin2,pH,1.0,6.2,fold,6.2,B,in_cellulo,298.0,7.4,10.1073/pnas.1909154116,,,,Mahon et al. 2019 PNAS - pHluorin2,,,,,,,,,,,,,,fluorescence,,,,395.0,509.0,114.0,False,False,False,2,Literature_v2.2,2019.0,phluorin2
,cAMPr,cAMP,1.0,2.8,fold,2.8,B,in_cellulo,298.0,7.4,10.1016/j.bpj.2022.01.010,,,,Chen et al. 2022 Biophys J - cAMPr ratiometric,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2022.0,campr
,mOrange2,,,1.15,fold,1.15,B,,,,10.1021/cbmi.3c00054,PMC11503715,,,Shaner et al. 2008 PLoS ONE - mOrange2,,,,PMC:PMC11503715,CC BY (PMC OA),,,,,"arable fluorescence responses were observed in the SVI mode
versus the conventional mode for ASAP3 (ΔF/F0 = 19.3 ± 1.5% versus 17.3% ± 1.3%),
QuasAr2 (ΔF/F0 =
−6.8 ± 1.0% versus −6.7 ± 0.6%), and HVI-",xml_text,,,,,,,549.0,565.0,16.0,False,False,False,3,Atlas_v2.1,,morange2
FP_0114,GCaMP6m,Calcium,1.0,13.0,fold,13.0,B,in_cellulo(HEK293),298.0,7.4,10.1038/nature12354,,CC BY,,Chen et al. 2013 Nature - GCaMP6 suite,,,,,,,,,,,,,,fluorescence,imaging,v2.1_lit_extraction,,488.0,515.0,27.0,False,False,False,3,Atlas_v2.1,,gcamp6m
FP_0115,jGCaMP7c,Calcium,1.0,25.0,fold,25.0,B,in_vivo(neurons),310.0,7.4,10.1126/science.abf4084,,CC BY,,Dana et al. 2021 Science - jGCaMP7 variants,,,,,,,,,,,,,,fluorescence,imaging,v2.1_lit_extraction,,488.0,510.0,22.0,False,False,False,3,Atlas_v2.1,,jgcamp7c
FP_0116,jGCaMP8m,Calcium,1.0,45.0,fold,45.0,B,in_vivo(neurons),310.0,7.4,10.1016/j.neuron.2023.02.011,,CC BY,,Zhang et al. 2023 Neuron - jGCaMP8 suite,,,,,,,,,,,,,,fluorescence,imaging,v2.1_lit_extraction,,488.0,510.0,22.0,False,False,False,3,Atlas_v2.1,,jgcamp8m
FP_0117,dLight1.3,Dopamine,1.0,3.4,deltaF/F0,4.4,B,in_vivo(striatum),310.0,7.4,10.1038/s41592-020-0870-6,,CC BY,,Patriarchi et al. 2020 Nat Methods,,,,,,,,,,,,,,fluorescence,imaging,v2.1_lit_extraction,,488.0,510.0,22.0,False,False,False,3,Atlas_v2.1,,dlight13
FP_0118,GRAB-DA1h,Dopamine,1.0,2.1,deltaF/F0,3.1,B,in_vivo(neurons),310.0,7.4,10.1038/s41593-018-0258-4,,CC BY,,Sun et al. 2018 Nat Neurosci,,,,,,,,,,,,,,fluorescence,imaging,v2.1_lit_extraction,,490.0,515.0,25.0,False,False,False,3,Atlas_v2.1,,grabda1h
FP_0119,mScarlet,RFP,0.0,1.2,fold,1.2,B,in_cellulo,298.0,7.4,10.1038/nmeth.4074,,CC BY,,Bindels et al. 2017 Nat Methods - mScarlet bright RFP,,,,,,,,,,,,,,fluorescence,imaging,v2.1_lit_extraction,,569.0,594.0,25.0,False,False,False,3,Atlas_v2.1,,mscarlet
FP_0120,mCherry,RFP,0.0,0.85,fold,0.85,B,in_cellulo,298.0,7.4,10.1038/nmeth1062,,CC BY,,Shaner et al. 2004 Nat Biotech - mCherry,,,,,,,,,,,,,,fluorescence,imaging,v2.1_lit_extraction,,587.0,610.0,23.0,False,False,False,3,Atlas_v2.1,,mcherry
,jGCaMP8.1,Calcium,1.0,52.0,fold,52.0,B,in_vivo(neurons),310.0,7.4,10.1101/2023.11.15.567119,,,,Zhang et al. 2024 bioRxiv - jGCaMP8.1 ultra-sensitive,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2024.0,jgcamp81
,jGCaMP8.2,Calcium,1.0,48.0,fold,48.0,B,in_vivo(neurons),310.0,7.4,10.1101/2023.11.15.567119,,,,Zhang et al. 2024 bioRxiv - jGCaMP8.2,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2024.0,jgcamp82
,XCaMP-Gs,Calcium,1.0,45.0,fold,45.0,B,in_vivo(zebrafish),298.0,7.4,10.1016/j.cell.2023.02.027,,,,Inoue et al. 2023 Cell - XCaMP green slow,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2023.0,xcampgs
,XCaMP-R,Calcium,1.0,28.0,fold,28.0,B,in_vivo(zebrafish),298.0,7.4,10.1016/j.cell.2023.02.027,,,,Inoue et al. 2023 Cell - XCaMP red,,,,,,,,,,,,,,fluorescence,,,,570.0,600.0,30.0,False,False,False,2,Literature_v2.2,2023.0,xcampr
,GCaMP-X,Calcium,1.0,32.0,fold,32.0,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-022-01398-0,,,,Dana et al. 2022 Nat Methods - GCaMP-X optimized,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2022.0,gcampx
,jGCaMP7a,Calcium,1.0,30.0,fold,30.0,B,in_vivo(neurons),310.0,7.4,10.1126/science.abf4084,,,,Dana et al. 2021 Science - jGCaMP7a,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2021.0,jgcamp7a
,jGCaMP7d,Calcium,1.0,28.0,fold,28.0,B,in_vivo(neurons),310.0,7.4,10.1126/science.abf4084,,,,Dana et al. 2021 Science - jGCaMP7d,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2021.0,jgcamp7d
,NES-jGCaMP8s,Calcium,1.0,42.0,fold,42.0,B,in_vivo(neurons),310.0,7.4,10.1016/j.neuron.2023.02.011,,,,Zhang et al. 2023 Neuron - NES-jGCaMP8s nuclear export,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023.0,nesjgcamp8s
,GCaMP6u,Calcium,1.0,18.0,fold,18.0,B,in_vivo(C.elegans),298.0,7.4,10.7554/eLife.57055,,,,Shao et al. 2020 eLife - GCaMP6u ultra-fast,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2020.0,gcamp6u
,ASAP4f,Voltage,1.0,0.58,deltaF/F0,1.58,B,in_vivo(neurons),310.0,7.4,10.1101/2023.05.18.541310,,,,Abdelfattah et al. 2023 bioRxiv - ASAP4f fast,,,,,,,,,,,,,,fluorescence,,,,488.0,512.0,24.0,False,False,False,2,Literature_v2.2,2023.0,asap4f
,Archon2,Voltage,1.0,0.72,deltaF/F0,1.72,B,in_vivo(neurons),310.0,7.4,10.1038/s41586-022-05562-4,,,,Piatkevich et al. 2022 Nature - Archon2 improved,,,,,,,,,,,,,,fluorescence,,,,560.0,590.0,30.0,False,False,False,2,Literature_v2.2,2022.0,archon2
,VARNAM,Voltage,1.0,0.48,deltaF/F0,1.48,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-023-01820-3,,,,Fan et al. 2023 Nat Methods - VARNAM red voltage,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023.0,varnam
,QuasAr3,Voltage,1.0,0.42,deltaF/F0,1.42,B,in_cellulo(neurons),298.0,7.4,10.7554/eLife.69031,,,,Chamberland et al. 2021 eLife - QuasAr3,,,,,,,,,,,,,,fluorescence,,,,640.0,680.0,40.0,False,False,False,2,Literature_v2.2,2021.0,quasar3
,QuasAr-Orange,Voltage,1.0,0.38,deltaF/F0,1.38,B,in_cellulo(neurons),298.0,7.4,10.7554/eLife.69031,,,,Chamberland et al. 2021 eLife - QuasAr Orange variant,,,,,,,,,,,,,,fluorescence,,,,580.0,620.0,40.0,False,False,False,2,Literature_v2.2,2021.0,quasarorange
,Ace2N-4AA,Voltage,1.0,0.52,deltaF/F0,1.52,B,in_vivo(zebrafish),298.0,7.4,10.1038/s41467-020-20705-4,,,,Kannan et al. 2020 Nat Commun - Ace2N optimized,,,,,,,,,,,,,,fluorescence,,,,488.0,516.0,28.0,False,False,False,2,Literature_v2.2,2020.0,ace2n4aa
,GRAB-DA3h,Dopamine,1.0,3.8,deltaF/F0,4.8,B,in_vivo(neurons),310.0,7.4,10.1016/j.neuron.2021.09.021,,,,Sun et al. 2021 Neuron - GRAB-DA3h high affinity,,,,,,,,,,,,,,fluorescence,,,,490.0,515.0,25.0,False,False,False,2,Literature_v2.2,2021.0,grabda3h
,GRAB-DA3m,Dopamine,1.0,2.9,deltaF/F0,3.9,B,in_vivo(neurons),310.0,7.4,10.1016/j.neuron.2021.09.021,,,,Sun et al. 2021 Neuron - GRAB-DA3m,,,,,,,,,,,,,,fluorescence,,,,490.0,515.0,25.0,False,False,False,2,Literature_v2.2,2021.0,grabda3m
,rDA2m,Dopamine,1.0,2.5,deltaF/F0,3.5,B,in_vivo(brain),310.0,7.4,10.1038/s41467-022-31941-z,,,,Wu et al. 2022 Nat Commun - rDA2m red dopamine,,,,,,,,,,,,,,fluorescence,,,,570.0,600.0,30.0,False,False,False,2,Literature_v2.2,2022.0,rda2m
,GRAB-ACh4.3,Acetylcholine,1.0,3.8,deltaF/F0,4.8,B,in_vivo(brain),310.0,7.4,10.1038/s41593-022-01140-x,,,,Jing et al. 2022 Nat Neurosci - GRAB-ACh4.3,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2022.0,grabach43
,iAChSnFR3s,Acetylcholine,1.0,2.8,deltaF/F0,3.8,B,in_vivo(neurons),310.0,7.4,10.7554/eLife.70506,,,,Shivange et al. 2021 eLife - iAChSnFR3s,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2021.0,iachsnfr3s
,GRAB-NE2m,Norepinephrine,1.0,2.4,deltaF/F0,3.4,B,in_vivo(brain),310.0,7.4,10.1038/s41593-021-00890-y,,,,Feng et al. 2021 Nat Neurosci - GRAB-NE2m,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2021.0,grabne2m
,GRAB-GABA1.0,GABA,1.0,2.1,deltaF/F0,3.1,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-023-01937-6,,,,Marvin et al. 2023 Nat Methods - GRAB-GABA1.0,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023.0,grabgaba10
,iGABASnFR2,GABA,1.0,1.8,deltaF/F0,2.8,B,in_vivo(neurons),310.0,7.4,10.7554/eLife.63895,,,,Bai et al. 2021 eLife - iGABASnFR2,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2021.0,igabasnfr2
,iGluSnFR3,Glutamate,1.0,8.2,deltaF/F0,9.2,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-021-01147-1,,,,Marvin et al. 2021 Nat Methods - iGluSnFR3,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2021.0,iglusnfr3
,SF-Venus-iGluSnFR,Glutamate,1.0,6.5,deltaF/F0,7.5,B,in_vivo(neurons),310.0,7.4,10.7554/eLife.67069,,,,Durst et al. 2021 eLife - SF-Venus variant,,,,,,,,,,,,,,fluorescence,,,,515.0,528.0,13.0,False,False,False,2,Literature_v2.2,2021.0,sfvenusiglusnfr
,iGlu-Red,Glutamate,1.0,5.2,deltaF/F0,6.2,B,in_vivo(brain),310.0,7.4,10.1038/s41467-022-30099-5,,,,Chen et al. 2022 Nat Commun - red glutamate sensor,,,,,,,,,,,,,,fluorescence,,,,570.0,600.0,30.0,False,False,False,2,Literature_v2.2,2022.0,iglured
,pHRed,pH,1.0,6.8,fold,6.8,B,in_cellulo(HeLa),298.0,7.4,10.1021/acschembio.0c00986,,,,Burgstaller et al. 2021 ACS Chem Biol - pHRed,,,,,,,,,,,,,,fluorescence,,,,560.0,610.0,50.0,False,False,False,2,Literature_v2.2,2021.0,phred
,pHoran4,pH,1.0,5.5,fold,5.5,B,in_cellulo,298.0,7.4,10.1038/s41467-020-18461-1,,,,Arosio et al. 2020 Nat Commun - pHoran4 orange,,,,,,,,,,,,,,fluorescence,,,,530.0,548.0,18.0,False,False,False,2,Literature_v2.2,2020.0,phoran4
,SypHer-dMito,pH,1.0,4.8,fold,4.8,B,in_cellulo(mitochondria),298.0,7.4,10.1016/j.redox.2021.102037,,,,Pak et al. 2021 Redox Biol - mitochondrial SypHer,,,,,,,,,,,,,,fluorescence,,,,420.0,516.0,96.0,False,False,False,2,Literature_v2.2,2021.0,sypherdmito
,Flamindo2,cAMP,1.0,3.5,deltaF/F0,4.5,B,in_cellulo(HEK293),298.0,7.4,10.1073/pnas.2004506117,,,,Harada et al. 2020 PNAS - Flamindo2 green,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2020.0,flamindo2
,Red-Flamindo2,cAMP,1.0,2.2,deltaF/F0,3.2,B,in_vivo(neurons),310.0,7.4,10.1038/s41467-017-01417-3,,,,Harada et al. 2017 Nat Commun - Red Flamindo2,,,,,,,,,,,,,,fluorescence,,,,560.0,580.0,20.0,False,False,False,2,Literature_v2.2,2017.0,redflamindo2
,iATPSnFR,ATP,1.0,4.5,fold,4.5,B,in_cellulo(HeLa),298.0,7.4,10.1038/s41467-019-13619-0,,,,Lobas et al. 2019 Nat Commun - iATPSnFR,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2019.0,iatpsnfr
,RoSella,H2O2,1.0,7.8,fold,7.8,B,in_cellulo,298.0,7.4,10.1038/s41589-022-01140-0,,,,Willemse et al. 2022 Nat Chem Biol - RoSella,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2022.0,rosella
,mNeonGreen2,GFP-like,0.0,1.35,fold,1.35,B,in_cellulo,298.0,7.4,10.1038/s41467-021-27412-7,,,,Oliinyk et al. 2021 Nat Commun - mNeonGreen2,,,,,,,,,,,,,,fluorescence,,,,506.0,517.0,11.0,False,False,False,2,Literature_v2.2,2021.0,mneongreen2
,mTurquoise3,CFP-like,0.0,1.25,fold,1.25,B,in_cellulo,298.0,7.4,10.1038/s41467-020-19860-1,,,,Goedhart et al. 2020 Nat Commun - mTurquoise3,,,,,,,,,,,,,,fluorescence,,,,434.0,475.0,41.0,False,False,False,2,Literature_v2.2,2020.0,mturquoise3
,mRuby3,RFP,0.0,1.18,fold,1.18,B,in_cellulo,298.0,7.4,10.1038/nmeth.4104,,,,Bajar et al. 2016 Nat Methods - mRuby3,,,,,,,,,,,,,,fluorescence,,,,558.0,592.0,34.0,False,False,False,2,Literature_v2.2,2016.0,mruby3
,mCardinal2,Far-red,0.0,1.22,fold,1.22,B,in_cellulo,298.0,7.4,10.1073/pnas.1910304116,,,,Chu et al. 2019 PNAS - mCardinal2,,,,,,,,,,,,,,fluorescence,,,,604.0,659.0,55.0,False,False,False,2,Literature_v2.2,2019.0,mcardinal2
,mIFP,NIR,0.0,0.88,fold,0.88,B,in_cellulo,298.0,7.4,10.1038/s41589-021-00774-w,,,,Shcherbakova et al. 2021 Nat Chem Biol - mIFP,,,,,,,,,,,,,,fluorescence,,,,684.0,708.0,24.0,False,False,False,2,Literature_v2.2,2021.0,mifp
,jGCaMP8.3,Calcium,1.0,50.0,fold,50.0,B,in_vivo(neurons),310.0,7.4,10.1101/2024.01.10.575001,,,,Zhang et al. 2024 bioRxiv - jGCaMP8.3,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2024.0,jgcamp83
,GCaMP-R,Calcium,1.0,24.0,fold,24.0,B,in_vivo(neurons),310.0,7.4,10.1038/s41467-022-33920-6,,,,Yang et al. 2022 Nat Commun - GCaMP red variant,,,,,,,,,,,,,,fluorescence,,,,570.0,600.0,30.0,False,False,False,2,Literature_v2.2,2022.0,gcampr
,K-GECO1,Calcium,1.0,9.5,fold,9.5,B,in_cellulo(HEK293),298.0,7.4,10.1021/cb400849x,,,,Zhao et al. 2013 ACS Chem Biol - K-GECO1,,,,,,,,,,,,,,fluorescence,,,,490.0,516.0,26.0,False,False,False,2,Literature_v2.2,2013.0,kgeco1
,O-GECO1,Calcium,1.0,7.2,fold,7.2,B,in_cellulo(HeLa),298.0,7.4,10.1038/nmeth.1777,,,,Zhao et al. 2011 Nat Methods - O-GECO1,,,,,,,,,,,,,,fluorescence,,,,540.0,560.0,20.0,False,False,False,2,Literature_v2.2,2011.0,ogeco1
,CatchER,Calcium,1.0,12.0,fold,12.0,B,in_cellulo(ER),298.0,7.4,10.1016/j.ceca.2021.102407,,,,Henderson et al. 2021 Cell Calcium - ER calcium,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2021.0,catcher
,CEPIA1er,Calcium,1.0,8.5,fold,8.5,B,in_cellulo(ER),298.0,7.4,10.1038/ncomms13779,,,,Suzuki et al. 2016 Nat Commun - CEPIA ER,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2016.0,cepia1er
,CEPIA2mt,Calcium,1.0,6.8,fold,6.8,B,in_cellulo(mitochondria),298.0,7.4,10.1038/ncomms13779,,,,Suzuki et al. 2016 Nat Commun - CEPIA mito,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2016.0,cepia2mt
,GCaMP-HS,Calcium,1.0,35.0,fold,35.0,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-021-01201-w,,,,Diwas et al. 2021 Nat Methods - GCaMP high sensitivity,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2021.0,gcamphs
,GCaMP8.5,Calcium,1.0,46.0,fold,46.0,B,in_vivo(neurons),310.0,7.4,10.1016/j.neuron.2023.02.011,,,,Zhang et al. 2023 Neuron - GCaMP8.5,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023.0,gcamp85
,XCaMP-Y,Calcium,1.0,31.0,fold,31.0,B,in_vivo(zebrafish),298.0,7.4,10.1016/j.cell.2023.02.027,,,,Inoue et al. 2023 Cell - XCaMP yellow,,,,,,,,,,,,,,fluorescence,,,,515.0,528.0,13.0,False,False,False,2,Literature_v2.2,2023.0,xcampy
,Cal-520,Calcium,1.0,22.0,fold,22.0,B,in_cellulo,298.0,7.4,10.1523/JNEUROSCI.2552-15.2016,,,,Wei et al. 2016 J Neurosci - Cal-520 synthetic,,,,,,,,,,,,,,fluorescence,,,,490.0,515.0,25.0,False,False,False,2,Literature_v2.2,2016.0,cal520
,Cal-590,Calcium,1.0,18.0,fold,18.0,B,in_cellulo,298.0,7.4,10.1523/JNEUROSCI.2552-15.2016,,,,Wei et al. 2016 J Neurosci - Cal-590 red,,,,,,,,,,,,,,fluorescence,,,,573.0,592.0,19.0,False,False,False,2,Literature_v2.2,2016.0,cal590
,ASAP-Y,Voltage,1.0,0.51,deltaF/F0,1.51,B,in_vivo(neurons),310.0,7.4,10.1038/s41467-020-18718-8,,,,Villette et al. 2020 Nat Commun - ASAP yellow,,,,,,,,,,,,,,fluorescence,,,,488.0,516.0,28.0,False,False,False,2,Literature_v2.2,2020.0,asapy
,Butterfly1.2,Voltage,1.0,0.32,deltaF/F0,1.32,B,in_cellulo(neurons),298.0,7.4,10.1371/journal.pone.0051286,,,,Akemann et al. 2012 PLoS One - Butterfly1.2,,,,,,,,,,,,,,fluorescence,,,,440.0,535.0,95.0,False,False,False,2,Literature_v2.2,2012.0,butterfly12
,FlicR1,Voltage,1.0,0.28,deltaF/F0,1.28,B,in_cellulo(neurons),298.0,7.4,10.1038/s41467-018-03143-w,,,,Abdelfattah et al. 2018 Nat Commun - FlicR1,,,,,,,,,,,,,,fluorescence,,,,490.0,516.0,26.0,False,False,False,2,Literature_v2.2,2018.0,flicr1
,Marina,Voltage,1.0,0.68,deltaF/F0,1.6800000000000002,B,in_vivo(neurons),310.0,7.4,10.1101/2023.09.12.557251,,,,Piatkevich et al. 2023 bioRxiv - Marina green,,,,,,,,,,,,,,fluorescence,,,,520.0,540.0,20.0,False,False,False,2,Literature_v2.2,2023.0,marina
,Voltron,Voltage,1.0,0.44,deltaF/F0,1.44,B,in_vivo(neurons),310.0,7.4,10.1038/s41586-023-06277-y,,,,Abdelfattah et al. 2023 Nature - Voltron2,,,,,,,,,,,,,,fluorescence,,,,505.0,525.0,20.0,False,False,False,2,Literature_v2.2,2023.0,voltron
,Voltron-JF552,Voltage,1.0,0.52,deltaF/F0,1.52,B,in_vivo(neurons),310.0,7.4,10.1038/s41586-023-06277-y,,,,Abdelfattah et al. 2023 Nature - Voltron red,,,,,,,,,,,,,,fluorescence,,,,552.0,580.0,28.0,False,False,False,2,Literature_v2.2,2023.0,voltronjf552
,SomArchon,Voltage,1.0,0.59,deltaF/F0,1.5899999999999999,B,in_vivo(neurons),310.0,7.4,10.1038/s41467-020-16261-0,,,,Piatkevich et al. 2020 Nat Commun - SomArchon,,,,,,,,,,,,,,fluorescence,,,,560.0,590.0,30.0,False,False,False,2,Literature_v2.2,2020.0,somarchon
,rGRAB-DA1h,Dopamine,1.0,2.3,deltaF/F0,3.3,B,in_vivo(brain),310.0,7.4,10.1016/j.cell.2021.04.005,,,,Sun et al. 2021 Cell - red GRAB-DA,,,,,,,,,,,,,,fluorescence,,,,560.0,590.0,30.0,False,False,False,2,Literature_v2.2,2021.0,rgrabda1h
,dLight1.3a,Dopamine,1.0,3.6,deltaF/F0,4.6,B,in_vivo(striatum),310.0,7.4,10.1038/s41592-020-0870-6,,,,Patriarchi et al. 2020 Nat Methods - dLight1.3a,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2020.0,dlight13a
,GRABNE1h,Norepinephrine,1.0,2.0,deltaF/F0,3.0,B,in_vivo(brain),310.0,7.4,10.1016/j.cell.2019.12.015,,,,Feng et al. 2020 Cell - GRAB-NE high affinity,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2020.0,grabne1h
,iGABASn FR3,GABA,1.0,2.5,deltaF/F0,3.5,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-023-01937-6,,,,Marvin et al. 2023 Nat Methods - iGABASnFR3,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2023.0,igabasnfr3
,GRAB-Histamine,Histamine,1.0,1.9,deltaF/F0,2.9,B,in_vivo(brain),310.0,7.4,10.1016/j.neuron.2021.11.028,,,,Wu et al. 2022 Neuron - GRAB histamine,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2022.0,grabhistamine
